436,316,1,0,30,16,375,244,61,72,15.65,0.46,3.39,W
423,389,4,1,17,19,351,300,72,89,7.38,-7.26,-2.71,L
286,288,3,0,25,17,135,116,151,172,-2.05,3.49,-11.2,L
315,414,0,4,20,20,202,278,113,136,2.67,-2.26,3.05,W
398,200,0,2,23,8,163,149,235,51,12.48,9.64,-10.75,W
310,306,2,1,18,18,250,188,60,118,-2.61,8.56,-0.93,W
396,230,0,2,28,11,225,197,171,33,20.59,12.37,-5.45,W
362,333,2,0,22,22,310,261,52,72,2.71,-8.88,2.31,L
391,435,0,3,22,19,293,397,98,38,3.23,-7.59,2.8,L
492,300,2,1,29,16,179,167,313,133,19.86,6.77,2.66,W
406,523,2,1,32,23,303,460,103,63,19.19,-22.49,0.27,L
389,317,0,2,22,20,297,263,92,54,1.48,0.89,-2.46,L
357,437,0,0,20,25,237,358,120,79,8.15,-21.68,-3.28,L
357,437,0,0,20,25,237,358,120,79,8.15,-21.68,-3.28,L
424,372,2,4,24,24,233,294,191,78,12.09,4.84,-2.93,W
304,265,2,2,16,16,220,166,84,99,-15.82,0.16,3.49,L
348,387,0,1,20,23,265,311,83,76,20.72,-19.64,2.35,W
372,424,4,2,24,24,294,233,78,191,-4.84,-12.09,2.93,L
414,392,1,1,26,19,256,231,158,161,9.63,-2.34,-5.89,W
392,414,1,1,19,26,231,256,161,158,2.34,-9.63,5.89,L
317,389,2,0,20,22,263,297,54,92,-0.89,-1.48,2.46,W
406,285,0,2,22,16,223,221,183,64,15.86,6.31,-3.04,W
387,348,1,0,23,20,311,265,76,83,19.64,-20.72,-2.35,L
474,297,0,2,24,15,252,169,222,128,19.26,3.5,-5.2,W
437,357,0,0,25,20,358,237,79,120,21.68,-8.15,3.28,W
523,406,1,2,23,32,460,303,63,103,22.49,-19.19,-0.27,W
435,391,3,0,19,22,397,293,38,98,7.59,-3.23,-2.8,W
230,396,2,0,11,28,197,225,33,171,-12.37,-20.59,5.45,L
285,406,2,0,16,22,221,223,64,183,-6.31,-15.86,3.04,L
239,493,0,1,12,26,145,263,94,230,-4.9,-12.56,7.31,L
297,474,2,0,15,24,169,252,128,222,-3.5,-19.26,5.2,L
265,304,2,2,16,16,166,220,99,84,-0.16,15.82,-3.49,W
300,492,1,2,16,29,167,179,133,313,-6.77,-19.86,-2.66,L
333,362,0,2,22,22,261,310,72,52,8.88,-2.71,-2.31,W
407,341,1,0,19,16,270,301,137,40,14.1,-6.06,-6.45,W
493,239,1,0,26,12,263,145,230,94,12.56,4.9,-7.31,W
443,257,0,0,23,11,311,205,132,52,-1.88,15,-9.26,T
386,426,1,2,21,26,256,348,130,78,5.36,-7.16,-3.95,L
245,344,3,2,11,16,234,189,11,155,-22.09,3.23,11.51,L
267,454,0,0,16,26,200,198,67,256,4.44,-16.07,6.19,L
189,406,2,1,13,32,120,303,69,103,-10.57,-10.91,9.44,L
559,352,1,2,23,22,288,172,271,180,31.04,-4.02,-11.95,W
559,352,1,2,23,22,288,172,271,180,31.04,-4.02,-11.95,W
347,271,0,2,19,14,157,131,190,140,5.96,16.57,-2.39,W
344,413,0,2,19,26,250,283,94,130,11.55,-8.7,1.85,W
406,189,1,2,32,13,303,120,103,69,10.91,10.57,-9.44,W
271,347,2,0,14,19,131,157,140,190,-16.57,-5.96,2.39,L
422,331,0,1,26,26,341,207,81,124,16.76,-9.56,2.64,W
344,344,3,0,19,21,239,200,105,144,-4.36,-4.78,-10.08,L
326,463,0,2,20,27,214,359,112,104,10.51,-8.79,0.37,W
345,232,4,1,20,13,271,196,74,36,-15.23,9.64,-0.3,L
454,267,0,0,26,16,198,200,256,67,16.07,-4.44,-6.19,W
282,239,4,4,18,15,189,138,93,101,-22.62,16.68,-4.42,L
362,375,2,1,21,17,222,281,140,94,12.52,4.28,-6.81,W
463,326,2,0,27,20,359,214,104,112,8.79,-10.51,-0.37,L
232,345,1,4,13,20,196,271,36,74,-9.64,15.23,0.3,W
344,245,2,3,16,11,189,234,155,11,-3.23,22.09,-11.51,W
344,344,0,3,21,19,200,239,144,105,4.78,4.36,10.08,W
239,282,4,4,15,18,138,189,101,93,-16.68,22.62,4.42,W
375,362,1,2,17,21,281,222,94,140,-4.28,-12.52,6.81,L
426,386,2,1,26,21,348,256,78,130,7.16,-5.36,3.95,W
273,513,3,1,20,27,113,264,160,249,-2.93,-14.93,1.95,L
257,443,0,0,11,23,205,311,52,132,-15,1.88,9.26,T
513,273,1,3,27,20,264,113,249,160,14.93,2.93,-1.95,W
331,422,1,0,26,26,207,341,124,81,9.56,-16.76,-2.64,L
413,344,2,0,26,19,283,250,130,94,8.7,-11.55,-1.85,L
340,349,2,1,22,19,316,208,24,141,-6.19,-1.07,-3.45,L
367,331,0,0,25,24,277,223,90,108,21.53,-18.3,0.6,W
376,357,0,0,25,23,209,285,167,72,13.72,-22.71,-6.16,L
349,340,1,2,19,22,208,316,141,24,1.07,6.19,3.45,W
403,258,0,0,19,15,245,201,158,57,12.55,-0.28,-0.51,W
415,546,2,1,35,30,263,446,152,100,13.63,-16.21,7.1,T
415,546,2,1,35,30,263,446,152,100,13.63,-16.21,7.1,T
460,291,1,1,26,21,273,194,187,97,6.81,3.91,-6.68,W
324,369,3,3,15,21,267,246,57,123,-15.82,23.84,1.58,W
289,269,0,1,19,20,231,164,58,105,0.37,-1.76,-5.34,L
331,367,0,0,24,25,223,277,108,90,18.3,-21.53,-0.6,L
269,289,1,0,20,19,164,231,105,58,1.76,-0.37,5.34,W
277,422,2,0,18,20,172,334,105,88,-9.55,-10.8,3.36,L
370,494,1,0,27,25,322,280,48,214,10.26,-24.07,2.07,L
422,277,0,2,20,18,334,172,88,105,10.8,9.55,-3.36,W
258,403,0,0,15,19,201,245,57,158,0.28,-12.55,0.51,L
357,376,0,0,23,25,285,209,72,167,22.71,-13.72,6.16,W
375,359,1,1,28,15,252,285,123,74,6.08,-2.63,-1.04,W
393,407,0,2,21,22,222,339,171,68,14.63,-10.82,0.51,W
626,270,1,0,27,18,498,168,128,102,18.11,-5.09,-8.18,W
291,460,1,1,21,26,194,273,97,187,-3.91,-6.81,6.68,L
369,324,3,3,21,15,246,267,123,57,-23.84,15.82,-1.58,L
359,375,1,1,15,28,285,252,74,123,2.63,-6.08,1.04,L
270,626,0,1,18,27,168,498,102,128,5.09,-18.11,8.18,L
494,370,0,1,25,27,280,322,214,48,24.07,-10.26,-2.07,W
546,415,1,2,30,35,446,263,100,152,16.21,-13.63,-7.1,T
461,396,1,2,31,23,325,326,136,70,22.07,-7.8,1.04,W
274,277,1,1,13,15,224,241,50,36,-13.91,13.13,9.54,W
425,278,1,0,30,19,263,245,162,33,11.47,-13.91,-4.47,L
244,339,0,1,16,18,185,280,59,59,-1.39,1.87,4.24,W
423,222,0,0,29,13,255,177,168,45,27.99,-0.76,0.64,W
299,397,2,0,13,30,266,179,33,218,-1.52,-12.98,4.65,L
311,337,1,0,18,22,214,259,97,78,1.15,-6.72,13.83,W
405,355,1,2,25,22,289,270,116,85,10.86,-6.72,-11.14,L
355,405,2,1,22,25,270,289,85,116,6.72,-10.86,11.14,W
449,231,4,0,25,10,244,169,205,62,-2.54,13.41,-13.15,L
231,449,0,4,10,25,169,244,62,205,-13.41,2.54,13.15,W
339,244,1,0,18,16,280,185,59,59,-1.87,1.39,-4.24,L
274,331,0,2,20,18,137,191,137,140,5.84,-4.15,6.23,W
337,311,0,1,22,18,259,214,78,97,6.72,-1.15,-13.83,L
571,486,0,4,29,19,323,393,248,93,29.46,3.2,-11.54,W
302,443,2,2,16,21,248,347,54,96,-3.81,7.88,0.29,W
331,274,2,0,18,20,191,137,140,137,4.15,-5.84,-6.23,L
397,299,0,2,30,13,179,266,218,33,12.98,1.52,-4.65,W
443,302,2,2,21,16,347,248,96,54,-7.88,3.81,-0.29,L
277,274,1,1,15,13,241,224,36,50,-13.13,13.91,-9.54,L
476,393,0,3,31,24,268,313,208,80,19.87,-3.77,-5.17,W
486,571,4,0,19,29,393,323,93,248,-3.2,-29.46,11.54,L
278,425,0,1,19,30,245,263,33,162,13.91,-11.47,4.47,W
396,461,2,1,23,31,326,325,70,136,7.8,-22.07,-1.04,L
393,476,3,0,24,31,313,268,80,208,3.77,-19.87,5.17,L
443,281,4,1,26,15,363,198,80,83,6.62,0.69,-4.31,W
303,429,1,1,11,25,255,221,48,208,-5.49,-2.75,2.21,L
396,144,2,3,29,11,277,111,119,33,10.87,14.46,-2.25,W
341,256,2,1,22,18,242,165,99,91,-1.62,3.83,-5.28,L
283,360,4,1,15,22,161,280,122,80,-20.97,-6.68,2.32,L
264,351,1,2,12,23,186,229,78,122,-5.97,-1.25,4.9,L
264,351,1,2,12,23,186,229,78,122,-5.97,-1.25,4.9,L
422,448,1,0,20,30,295,400,127,48,13.5,-21.01,10.13,W
337,373,2,4,24,19,234,293,103,80,-1.05,-0.99,2.07,W
